ngram,NEG,NEUT,POS
여윈,1,0,0
외로워하다,1,0,0
요망스럽게,1,0,0
우물거리며,1,0,0
우물쭈물하는,1,0,0
우직스럽게,1,0,0
원망스럽고,1,0,0
원망하듯,1,0,0
위태로움,1,0,0
자지러지게,1,0,0
지저분하게,1,0,0
지쳐서,1,0,0
지치거나,1,0,0
지친,1,0,0
찡그리다,1,0,0
참혹함을,1,0,0
초라하다,1,0,0
취하여,1,0,0
침침해지다,1,0,0
탄식하다,1,0,0
피곤하거나,1,0,0
피로하여,1,0,0
하찮고,1,0,0
해지거나,1,0,0
허둥거리는,1,0,0
허약할,1,0,0
허약해진,1,0,0
호된,1,0,0
화가,1,0,0
화나게,1,0,0
흉악하게,1,0,0
흉악하다,1,0,0
흉악한,1,0,0
흉악함,1,0,0
흉하거나,1,0,0
흐려지다,1,0,0
흐리멍덩하게,1,0,0
흥분하거나,1,0,0
힘겹게,1,0,0
힘들거나,1,0,0
몹쓸,1,0,0
행동을,1,0,0
못,1,0,0
견디게,1,0,0
견디다,1,0,0
되도록,1,0,0
못나게,1,0,0
못나고,1,0,0
못난,1,0,0
사람의,1,0,0
수단,1,0,0
못난이,1,0,0
못남,1,0,0
못났다,1,0,0
못되게,1,0,0
굴어,1,0,0
꾀,1,0,0
꾀로,1,0,0
사람이나,1,0,0
성품을,1,0,0
일에,1,0,0
입,1,0,0
장난을,1,0,0
노려보다,1,0,0
여기는,1,0,0
여기어,1,0,0
여김,1,0,0
여김을,1,0,0
못마땅하다,1,0,0
못마땅하며,1,0,0
시들하다,1,0,0
못마땅하여서,1,0,0
못마땅한,1,0,0
것이,1,0,0
군다는,1,0,0
굴거나,1,0,0
굴며,1,0,0
못생겨서,1,0,0
못생겼다,1,0,0
못생기다,1,0,0
못생김,1,0,0
방해하다,1,0,0
못하겠다고,1,0,0
버티다,1,0,0
실없이,1,0,0
어물어물하다,1,0,0
쪼들리게,1,0,0
허술한,1,0,0
못하는,1,0,0
결점,1,0,0
못하도록,1,0,0
안타깝다,1,0,0
어수선하고,1,0,0
몽땅,1,0,0
빼앗거나,1,0,0
무가치하고,1,0,0
무의미하게,1,0,0
무거운,1,0,0
걸음으로,1,0,0
발걸음으로,1,0,0
분위기나,1,0,0
무겁고,1,0,0
투박하다,1,0,0
무관심하다,1,0,0
무기력,1,0,0
무기력한,1,0,0
무너뜨리다,1,0,0
무너지게,1,0,0
무너지는,1,0,0
무너지다,1,0,0
무너짐,1,0,0
무뇌충,1,0,0
무단,1,0,0
무단결석,1,0,0
무더위로,1,0,0
무디다,1,0,0
무례하다,1,0,0
무례한,1,0,0
것으로,1,0,0
무례함,1,0,0
무분별한,1,0,0
꿈에,1,0,0
말이나,1,0,0
무서울,1,0,0
때문에,1,0,0
무서움을,1,0,0
느낄,1,0,0
무서워서,1,0,0
간신히,1,0,0
지르는,1,0,0
무서워하는,1,0,0
증상,1,0,0
놀라서,1,0,0
징그러울,1,0,0
차가움을,1,0,0
추워서,1,0,0
무섭기까지,1,0,0
무섭다,1,0,0
무시당하다,1,0,0
무안을,1,0,0
무안하거나,1,0,0
무안하고,1,0,0
부끄럽게,1,0,0
부끄럽다,1,0,0
무엇을,1,0,0
보고도,1,0,0
제대로,1,0,0
알지,1,0,0
무의미하다,1,0,0
무의하다,1,0,0
무자비하다,1,0,0
무정한,1,0,0
행동이나,1,0,0
무지하고,1,0,0
포악하며,1,0,0
하찮은,1,0,0
고부라져,1,0,0
몰려드는,1,0,0
부러지거나,1,0,0
일어나는,1,0,0
무질서하고,1,0,0
무질서한,1,0,0
정치,1,0,0
무책임,1,0,0
무책임하다,1,0,0
문란하게,1,0,0
훔쳐,1,0,0
훔치려고,1,0,0
훔친다는,1,0,0
뭐서워서,1,0,0
자꾸,1,0,0
미개하여,1,0,0
미개한,1,0,0
아니하고,1,0,0
아니한,1,0,0
미련이,1,0,0
남아,1,0,0
험상궃은,1,0,0
미련하다,1,0,0
미련하여,1,0,0
딱하게,1,0,0
미안하여,1,0,0
어색하다,1,0,0
미운,1,0,0
얼굴이나,1,0,0
받을,1,0,0
만한,1,0,0
깎아내리려,1,0,0
미워하는,1,0,0
감정,1,0,0
기색,1,0,0
마음,1,0,0
생각이나,1,0,0
미워하다,1,0,0
미워할,1,0,0
미워함,1,0,0
미워함을,1,0,0
미워해,1,0,0
미천한,1,0,0
미치겠다,1,0,0
미친,1,0,0
사람처럼,1,0,0
증세가,1,0,0
미혹한,1,0,0
믿지,1,0,0
밉게,1,0,0
노는,1,0,0
보이는,1,0,0
생긴,1,0,0
여기거나,1,0,0
밉다,1,0,0
밉살스럽게,1,0,0
달라붙어,1,0,0
이리저리로,1,0,0
재깔이며,1,0,0
밉살스럽고,1,0,0
짓궃게,1,0,0
바보,1,0,0
박탈되고,1,0,0
박탈되어,1,0,0
박탈하고,1,0,0
박탈하다,1,0,0
박탈하여,1,0,0
박할,1,0,0
박할하다,1,0,0
반기지,1,0,0
않는,1,0,0
반대하거나,1,0,0
반대하다,1,0,0
반란,1,0,0
반반하게,1,0,0
반발하다,1,0,0
반신불수가,1,0,0
반역,1,0,0
반역을,1,0,0
꾀함,1,0,0
반항하다,1,0,0
반항하려는,1,0,0
반항하여,1,0,0
받는,1,0,0
벌,1,0,0
재앙,1,0,0
해,1,0,0
받아들여지지,1,0,0
받아들이기는커녕,1,0,0
받아들이지,1,0,0
발기,1,0,0
불능,1,0,0
발끈,1,0,0
발끈대다,1,0,0
발육이,1,0,0
장애를,1,0,0
발작,1,0,0
밥이나,1,0,0
축내는,1,0,0
방정,1,0,0
까불거나,1,0,0
까불며,1,0,0
오몰거리며,1,0,0
움직이거나,1,0,0
움직이며,1,0,0
방정맞고,1,0,0
방정맞은,1,0,0
방정을,1,0,0
방탕하게,1,0,0
놀기를,1,0,0
놀아나는,1,0,0
방탕하고,1,0,0
방탕한,1,0,0
기질,1,0,0
방해가,1,0,0
방해하거나,1,0,0
막다,1,0,0
방해하는,1,0,0
악업을,1,0,0
조건,1,0,0
방해하던,1,0,0
방해하여,1,0,0
방해함,1,0,0
배를,1,0,0
곯다,1,0,0
배반하다,1,0,0
배반함,1,0,0
배신하다,1,0,0
배신하여,1,0,0
배은망덕,1,0,0
배척하다,1,0,0
배탈,1,0,0
버겁다,1,0,0
버그러져,1,0,0
버그러진,1,0,0
버려두어,1,0,0
버려지다,1,0,0
버릇없게,1,0,0
버릇없는,1,0,0
경솔하게,1,0,0
까부는,1,0,0
까불다,1,0,0
흔들거나,1,0,0
버릇이,1,0,0
버린다는,1,0,0
버젓하지,1,0,0
버티거나,1,0,0
번거로운,1,0,0
번거롭다,1,0,0
벌로,1,0,0
벌받을,1,0,0
벌을,1,0,0
받다,1,0,0
범인,1,0,0
범죄,1,0,0
사실을,1,0,0
행위나,1,0,0
범죄로,1,0,0
인해,1,0,0
범죄를,1,0,0
저지르도록,1,0,0
저지른,1,0,0
한,1,0,0
범죄에,1,0,0
가담시키거나,1,0,0
의하여,1,0,0
범죄자들의,1,0,0
범죄적인,1,0,0
행위,1,0,0
법률에,1,0,0
위반되어,1,0,0
법을,1,0,0
위반한,1,0,0
벗어나,1,0,0
벼슬을,1,0,0
벼슬이,1,0,0
변변찮은,1,0,0
변변치,1,0,0
변변하지,1,0,0
변사하다,1,0,0
볍신,1,0,0
따위로,1,0,0
병독,1,0,0
병독이,1,0,0
옮아,1,0,0
병든,1,0,0
몸으로,1,0,0
병들어,1,0,0
병세가,1,0,0
지독하여,1,0,0
병신이나,1,0,0
다름없는,1,0,0
병에서,1,0,0
병으로,1,0,0
인하여,1,0,0
병을,1,0,0
앓고,1,0,0
병의,1,0,0
병이,1,0,0
나거나,1,0,0
남,1,0,0
생겨,1,0,0
잦음,1,0,0
병이나,1,0,0
과로,1,0,0
병이다,1,0,0
병적,1,0,0
병적으로,1,0,0
싫어하고,1,0,0
병적인,1,0,0
강박,1,0,0
병증으로,1,0,0
병증을,1,0,0
보기,1,0,0
흉할,1,0,0
보기에,1,0,0
가량맞고,1,0,0
부끄러운,1,0,0
야멸치고,1,0,0
언짢을,1,0,0
욕심이,1,0,0
짜증이,1,0,0
천하고,1,0,0
흉하다,1,0,0
보잘것없거나,1,0,0
보잘것없고,1,0,0
보잘것없는,1,0,0
솜씨와,1,0,0
보잘것없다,1,0,0
보잘것없음,1,0,0
보잘것없이,1,0,0
되고,1,0,0
작다,1,0,0
복잡하거나,1,0,0
엄격하여,1,0,0
복통을,1,0,0
일으키는,1,0,0
볼것이,1,0,0
볼쌍사납게,1,0,0
볼썽사납게,1,0,0
흐트러지고,1,0,0
볼품이,1,0,0
봉변,1,0,0
봉변을,1,0,0
부담,1,0,0
부담스러운,1,0,0
부담스럽다,1,0,0
부당하거나,1,0,0
부당하게,1,0,0
가로채어,1,0,0
부도덕,1,0,0
부러지다,1,0,0
부상,1,0,0
부서지다,1,0,0
부위가,1,0,0
아프면서,1,0,0
부인하다,1,0,0
부자연스러움,1,0,0
부자연스럽다,1,0,0
부작용,1,0,0
부작용이,1,0,0
나타나기도,1,0,0
부적격,1,0,0
부적절하다,1,0,0
부정어와,1,0,0
함께,1,0,0
부정을,1,0,0
나타내는,1,0,0
부정이나,1,0,0
비리를,1,0,0
부정적,1,0,0
부정적인,1,0,0
뜻을,1,0,0
표현과,1,0,0
부정직,1,0,0
부정하거나,1,0,0
부정하는,1,0,0
모양을,1,0,0
핀잔을,1,0,0
대답할,1,0,0
부조리,1,0,0
부조화,1,0,0
부족한,1,0,0
부진,1,0,0
부진하다,1,0,0
부질없다,1,0,0
부질없이,1,0,0
분간이,1,0,0
분간하기,1,0,0
분개하다,1,0,0
분개하여,1,0,0
분개할,1,0,0
분격,1,0,0
분격하다,1,0,0
분나,1,0,0
분나하다,1,0,0
분노,1,0,0
따위의,1,0,0
분노나,1,0,0
불만,1,0,0
분노하다,1,0,0
분노함,1,0,0
분수,1,0,0
분수를,1,0,0
모르고,1,0,0
분수없이,1,0,0
허황한,1,0,0
분수에,1,0,0
넘치게,1,0,0
넘치는,1,0,0
아니하게,1,0,0
분에,1,0,0
분에하다,1,0,0
분이나,1,0,0
분탄하다,1,0,0
분탕,1,0,0
분탕질,1,0,0
분통,1,0,0
분통스럽다,1,0,0
분풀이,1,0,0
분하게,1,0,0
억울하다,1,0,0
억울함,1,0,0
원통한,1,0,0
분하다,1,0,0
불건전,1,0,0
불건전한,1,0,0
불결하다,1,0,0
불결한,1,0,0
성관계로,1,0,0
음식,1,0,0
음식을,1,0,0
불경기,1,0,0
불균형,1,0,0
불길하거나,1,0,0
불길하다,1,0,0
불길한,1,0,0
꿈,1,0,0
불끈,1,0,0
불량,1,0,0
행위를,1,0,0
불량배가,1,0,0
불량자가,1,0,0
되게,1,0,0
불량하다,1,0,0
불량한,1,0,0
무리들이,1,0,0
불량화소,1,0,0
불리한,1,0,0
불만감,1,0,0
불만스러운,1,0,0
불만스럽거나,1,0,0
불만스럽게,1,0,0
말하는,1,0,0
말하다,1,0,0
불만스럽다,1,0,0
불만스레,1,0,0
불만으로,1,0,0
불만을,1,0,0
불만이,1,0,0
있어,1,0,0
불만족,1,0,0
불만족스러운,1,0,0
불만족스럽다,1,0,0
불만족스레,1,0,0
불만족하다,1,0,0
불만투성이,1,0,0
불만하다,1,0,0
불면증,1,0,0
불명예,1,0,0
불법,1,0,0
체류,1,0,0
불법으로,1,0,0
쳐들어가거나,1,0,0
불법이다,1,0,0
불법적으로,1,0,0
가져감으로써,1,0,0
불법체류,1,0,0
불신,1,0,0
불신의,1,0,0
불쌍하고,1,0,0
가련하게,1,0,0
가련한,1,0,0
슬픈,1,0,0
불쌍히,1,0,0
여기고,1,0,0
여긴다는,1,0,0
불안,1,0,0
초조,1,0,0
불안감,1,0,0
불안스럽다,1,0,0
불안전성,1,0,0
불안정하게,1,0,0
불안정한,1,0,0
걷다,1,0,0
어찌할,1,0,0
불안해하는,1,0,0
불안히,1,0,0
불에,1,0,0
닿은,1,0,0
불충분,1,0,0
불충분하거나,1,0,0
불충분하다,1,0,0
불충분한,1,0,0
불치병,1,0,0
불쾌감,1,0,0
불쾌감이,1,0,0
있으며,1,0,0
불쾌스럽다,1,0,0
불쾌스레,1,0,0
불쾌하게,1,0,0
불쾌하다고,1,0,0
생각되는,1,0,0
정서적,1,0,0
불쾌히,1,0,0
불편,1,0,0
불편리,1,0,0
불편리하다,1,0,0
불편스럽다,1,0,0
불편스레,1,0,0
불편하게,1,0,0
우울하다,1,0,0
불편하며,1,0,0
불편할,1,0,0
불평,1,0,0
불평등,1,0,0
불평등하다,1,0,0
불평스러워,1,0,0
토달거리는,1,0,0
투덜거리는,1,0,0
투덜거리다,1,0,0
가지고,1,0,0
늘어놓는,1,0,0
늘어놓다,1,0,0
늘어놓은,1,0,0
부리는,1,0,0
부리다,1,0,0
부리며,1,0,0
품고,1,0,0
품은,1,0,0
불평이나,1,0,0
불평조의,1,0,0
불평판,1,0,0
불평하는,1,0,0
불평하다,1,0,0
불량품,1,0,0
불합리,1,0,0
불행을,1,0,0
불행하거나,1,0,0
재수가,1,0,0
불행하게,1,0,0
죽다,1,0,0
불행하다,1,0,0
불행한,1,0,0
불협화음,1,0,0
불황,1,0,0
불효,1,0,0
붓고,1,0,0
아프며,1,0,0
붙어,1,0,0
싸우는,1,0,0
비관적,1,0,0
비관적인,1,0,0
비굴하다,1,0,0
비굴할,1,0,0
비극,1,0,0
비꼬는,1,0,0
말,1,0,0
비꼬다,1,0,0
비난,1,0,0
비난을,1,0,0
비난조로,1,0,0
이르던,1,0,0
비난하는,1,0,0
비난하여,1,0,0
비련,1,0,0
저지르는,1,0,0
비만,1,0,0
환자,1,0,0
비방과,1,0,0
사물이,1,0,0
비싸다,1,0,0
비싼,1,0,0
값으로,1,0,0
비아냥거리다,1,0,0
비아냥스럽다,1,0,0
비아냥스레,1,0,0
비아냥조,1,0,0
비아냥하다,1,0,0
비열하다,1,0,0
비열한,1,0,0
비웃거나,1,0,0
빈정거릴,1,0,0
비위,1,0,0
비위상하다,1,0,0
비참,1,0,0
비참하다,1,0,0
비참한,1,0,0
비참히,1,0,0
비추천,1,0,0
비탄,1,0,0
비탄하다,1,0,0
비통하다,1,0,0
비합리적,1,0,0
비현실,1,0,0
비현실적,1,0,0
비효율,1,0,0
비효율적,1,0,0
빈대,1,0,0
빈정거리는,1,0,0
빈정거리다,1,0,0
빈정거리며,1,0,0
놀리는,1,0,0
빌빌대다,1,0,0
빌빌하는,1,0,0
빌빌하다,1,0,0
빚,1,0,0
빚을,1,0,0
짐,1,0,0
빚지다,1,0,0
빛을,1,0,0
잃어,1,0,0
빡도네,1,0,0
빡돌다,1,0,0
빡세네,1,0,0
빡세다,1,0,0
빡치네,1,0,0
빡치다,1,0,0
빤빤스럽게,1,0,0
놀기만,1,0,0
빤빤하게,1,0,0
빼돌려,1,0,0
내다,1,0,0
빼앗기,1,0,0
빼앗기고,1,0,0
빼앗는,1,0,0
빼앗다,1,0,0
가지다,1,0,0
빼앗으려고,1,0,0
벼르다,1,0,0
뺀질대다,1,0,0
뻔뻔스러운,1,0,0
뻔뻔스럽게,1,0,0
뻔뻔하게,1,0,0
뻔뻔하다,1,0,0
뼈마디가,1,0,0
저리고,1,0,0
삐딱거리다,1,0,0
삐딱대다,1,0,0
삐딱하다,1,0,0
삐뚤거리다,1,0,0
삐뚤대다,1,0,0
삐뚤어져서,1,0,0
가지런하지,1,0,0
삐뚤어지다,1,0,0
삐죽대다,1,0,0
삐죽삐죽,1,0,0
투박한,1,0,0
삐죽이,1,0,0
사고나다,1,0,0
사고를,1,0,0
사납거나,1,0,0
사납고,1,0,0
사람답지,1,0,0
속이며,1,0,0
위협하거나,1,0,0
처벌하여,1,0,0
죽음을,1,0,0
사람이,1,0,0
죽어서,1,0,0
짐승을,1,0,0
죽이다,1,0,0
사리에,1,0,0
어긋나게,1,0,0
어두운,1,0,0
사망하다,1,0,0
사멸하는,1,0,0
것,1,0,0
사무치게,1,0,0
사사로운,1,0,0
사세난연,1,0,0
사세난연하다,1,0,0
사악하다,1,0,0
사악한,1,0,0
모의,1,0,0
사치스러운,1,0,0
사형에,1,0,0
처하다,1,0,0
처함,1,0,0
처해지다,1,0,0
사회가,1,0,0
혼란스럽고,1,0,0
삭막하다,1,0,0
있고,1,0,0
힘든,1,0,0
살림이,1,0,0
어렵고,1,0,0
살인자,1,0,0
살인죄,1,0,0
살지,1,0,0
살해되다,1,0,0
살해됨,1,0,0
살해됨을,1,0,0
살해하다,1,0,0
상대를,1,0,0
상대편을,1,0,0
위협하는,1,0,0
상서롭지,1,0,0
상스러운,1,0,0
상스럽고,1,0,0
상스럽다,1,0,0
상습범,1,0,0
상심,1,0,0
상심하다,1,0,0
상처,1,0,0
상처가,1,0,0
생기고,1,0,0
상처를,1,0,0
내면,1,0,0
내어,1,0,0
입게,1,0,0
입다,1,0,0
입히다,1,0,0
입힘,1,0,0
입힘으로써,1,0,0
상태를,1,0,0
상하거나,1,0,0
하거나,1,0,0
하여,1,0,0
상하고,1,0,0
상하여,1,0,0
상혼,1,0,0
상혼하다,1,0,0
샘하여,1,0,0
생각이,1,0,0
아득하다,1,0,0
생기,1,0,0
생기가,1,0,0
없어져,1,0,0
생활이,1,0,0
곤궁하여,1,0,0
서글퍼지다,1,0,0
서글프다,1,0,0
서글픔,1,0,0
서글피,1,0,0
서러움,1,0,0
서러워하다,1,0,0
서러이,1,0,0
서럽게,1,0,0
서럽다,1,0,0
서로,1,0,0
서운감,1,0,0
서운하게,1,0,0
서운하고,1,0,0
아깝다,1,0,0
서운하다,1,0,0
서운한,1,0,0
서운함,1,0,0
서운히,1,0,0
선뜻,1,0,0
내키지,1,0,0
설움,1,0,0
설움에,1,0,0
겨워,1,0,0
설움으로,1,0,0
설움이,1,0,0
북받쳐,1,0,0
섬뜩,1,0,0
섬뜩섬뜩,1,0,0
섬뜩섬뜩하다,1,0,0
섬뜩하다,1,0,0
섭섭이,1,0,0
섭섭하거나,1,0,0
섭섭하고,1,0,0
언짢다,1,0,0
달라붙어서,1,0,0
성가시어,1,0,0
성가실,1,0,0
성격이,1,0,0
성나다,1,0,0
성난,1,0,0
빛이,1,0,0
얼굴로,1,0,0
성내다,1,0,0
성내어,1,0,0
성립되는,1,0,0
죄,1,0,0
성립하는,1,0,0
성미가,1,0,0
무르고,1,0,0
내며,1,0,0
냄,1,0,0
왈칵,1,0,0
잘,1,0,0
성을내다,1,0,0
성의,1,0,0
성이,1,0,0
성이나서,1,0,0
성질나다,1,0,0
성질내다,1,0,0
성질부리다,1,0,0
성질이,1,0,0
거세고,1,0,0
깐깐하여,1,0,0
깐작깐작하고,1,0,0
악하고,1,0,0
음흉한,1,0,0
세력이,1,0,0
세상을,1,0,0
업신여기고,1,0,0
세상의,1,0,0
종말,1,0,0
세상이,1,0,0
세속의,1,0,0
때를,1,0,0
세월만,1,0,0
허비하는,1,0,0
소동을,1,0,0
일으킴,1,0,0
소란스러운,1,0,0
형세,1,0,0
소란스러움,1,0,0
떠드는,1,0,0
이리저리,1,0,0
소란스럽다,1,0,0
소란이,1,0,0
이는,1,0,0
소란하게,1,0,0
떠벌리는,1,0,0
소란해지거나,1,0,0
소름,1,0,0
소름끼치는,1,0,0
소름이,1,0,0
끼치는,1,0,0
끼치다,1,0,0
끼칠,1,0,0
돋는,1,0,0
소외,1,0,0
소외감,1,0,0
소외되다,1,0,0
소용없다,1,0,0
소용없이,1,0,0
소용이,1,0,0
없음을,1,0,0
소홀,1,0,0
소홀하게,1,0,0
소홀하다,1,0,0
소홀히,1,0,0
속되게,1,0,0
속박되다,1,0,0
속상,1,0,0
속상하다,1,0,0
속셈이,1,0,0
속으로,1,0,0
속으로만,1,0,0
속을,1,0,0
썩이다,1,0,0
썩임,1,0,0
태우다,1,0,0
태우며,1,0,0
태움,1,0,0
속이,1,0,0
끓는,1,0,0
답답함,1,0,0
부글거리는,1,0,0
부글거리다,1,0,0
좁다,1,0,0
찌르듯이,1,0,0
타는,1,0,0
속이거나,1,0,0
속이고,1,0,0
속이기,1,0,0
위하여,1,0,0
속이는,1,0,0
속이다,1,0,0
속이려는,1,0,0
모략,1,0,0
속인다는,1,0,0
속임,1,0,0
속임수,1,0,0
속태,1,0,0
손상되다,1,0,0
손상된,1,0,0
손상을,1,0,0
입음,1,0,0
손상이나,1,0,0
치욕,1,0,0
손실이,1,0,0
생길,1,0,0
손해,1,0,0
배상,1,0,0
손해가,1,0,0
손해나,1,0,0
손해를,1,0,0
끼치거나,1,0,0
보다,1,0,0
보아서,1,0,0
봄,1,0,0
손해의,1,0,0
송구스럽거나,1,0,0
송구스럽게,1,0,0
망설이며,1,0,0
쇠멸하다,1,0,0
쇠약한,1,0,0
데다,1,0,0
쇠약해져서,1,0,0
쇠약해지는,1,0,0
쇠약해진,1,0,0
지경을,1,0,0
쇠잔하여,1,0,0
쇠퇴하여,1,0,0
쇠퇴한,1,0,0
제도나,1,0,0
쇠하여지다,1,0,0
수면부족,1,0,0
수준이,1,0,0
낮다,1,0,0
낮은,1,0,0
낮아지다,1,0,0
수치스러운,1,0,0
수치와,1,0,0
순간적으로,1,0,0
치미는,1,0,0
순조롭게,1,0,0
하지,1,0,0
순조롭지,1,0,0
순진하고,1,0,0
순탄하지,1,0,0
순하고,1,0,0
어리석다,1,0,0
순하지,1,0,0
순환의,1,0,0
숨,1,0,0
막히듯이,1,0,0
숨소리가,1,0,0
고르지,1,0,0
숨소리를,1,0,0
숨을,1,0,0
숨이,1,0,0
가빠,1,0,0
막힐,1,0,0
차고,1,0,0
차는,1,0,0
차서,1,0,0
쉰,1,0,0
듯하여,1,0,0
쉽게,1,0,0
스산하고,1,0,0
스트레스,1,0,0
슬퍼,1,0,0
울거나,1,0,0
슬퍼져서,1,0,0
슬퍼지다,1,0,0
슬퍼하고,1,0,0
탄식함,1,0,0
한탄하다,1,0,0
한탄함,1,0,0
아까움,1,0,0
슬프기,1,0,0
그지없다,1,0,0
그지없음,1,0,0
슬프도다,1,0,0
마음이나,1,0,0
슬플,1,0,0
슬픔,1,0,0
슬픔으로,1,0,0
슬픔을,1,0,0
슬픔이,1,0,0
슬픔이나,1,0,0
연민이나,1,0,0
슬피,1,0,0
울부짖음,1,0,0
시기하고,1,0,0
시기하는,1,0,0
시기하다,1,0,0
시기하여,1,0,0
시기함,1,0,0
시끄럽거나,1,0,0
시끄럽게,1,0,0
떠들고,1,0,0
떠들다,1,0,0
오락가락하고,1,0,0
부산하게,1,0,0
시끌시끌한,1,0,0
시달리다,1,0,0
시달림,1,0,0
시답지,1,0,0
시대에,1,0,0
시든,1,0,0
풀처럼,1,0,0
시들고,1,0,0
말라서,1,0,0
시들다,1,0,0
시들대다,1,0,0
시들면서,1,0,0
시들시들,1,0,0
잘아,1,0,0
시들어,1,0,0
시들어서,1,0,0
우그러지고,1,0,0
시들하게,1,0,0
시들해져서,1,0,0
싫증이나,1,0,0
시련이,1,0,0
시름시름,1,0,0
시름하는,1,0,0
시름하여,1,0,0
시망,1,0,0
시무룩,1,0,0
시무룩하다,1,0,0
시묵룩이,1,0,0
시비,1,0,0
걸기를,1,0,0
시비가,1,0,0
시비에,1,0,0
시비하는,1,0,0
시새움,1,0,0
시샘,1,0,0
시샘이,1,0,0
시시하다,1,0,0
시시한,1,0,0
시원찮다,1,0,0
시체를,1,0,0
신경,1,0,0
쇠약,1,0,0
신경이,1,0,0
마비되거나,1,0,0
신중히,1,0,0
생각하지,1,0,0
신체에,1,0,0
싣기,1,0,0
실답지,1,0,0
실망,1,0,0
실망감,1,0,0
실망낙담,1,0,0
실망낙담하다,1,0,0
실망스럽고,1,0,0
실망스럽다,1,0,0
실망하다,1,0,0
실망한,1,0,0
실망함,1,0,0
실속,1,0,0
실속없이,1,0,0
허황하며,1,0,0
실속은,1,0,0
없으면서,1,0,0
실속이,1,0,0
실심,1,0,0
실심하다,1,0,0
실없거나,1,0,0
실없고,1,0,0
실없는,1,0,0
실없다,1,0,0
건드려,1,0,0
꺼불거리고,1,0,0
이야기하는,1,0,0
실패나,1,0,0
돌아가다,1,0,0
돌아감,1,0,0
실패하거나,1,0,0
실패함을,1,0,0
실하지,1,0,0
싫거나,1,0,0
떠들썩하다,1,0,0
싫고,1,0,0
싫다고,1,0,0
표시로,1,0,0
싫어나다,1,0,0
싫어지거나,1,0,0
싫어지다,1,0,0
태도나,1,0,0
싫어하다,1,0,0
싫어해,1,0,0
생각,1,0,0
체하며,1,0,0
환경에,1,0,0
싫을,1,0,0
싫이,1,0,0
싫증,1,0,0
남으로,1,0,0
싫증이,1,0,0
난,1,0,0
게으름이,1,0,0
심각성,1,0,0
심각하게,1,0,0
심각한,1,0,0
심리적인,1,0,0
충격,1,0,0
심술,1,0,0
심술궂게,1,0,0
심술궂고,1,0,0
심술궂다,1,0,0
심술궂은,1,0,0
심술꾸러기,1,0,0
심술부리다,1,0,0
심술스럽다,1,0,0
심술을,1,0,0
심술이,1,0,0
심술이나,1,0,0
심술쟁이,1,0,0
심오하다,1,0,0
심장,1,0,0
질환,1,0,0
심장마비,1,0,0
심장병,1,0,0
심하거나,1,0,0
지나치다,1,0,0
구박하거나,1,0,0
기울어지는,1,0,0
기울어지며,1,0,0
놀러,1,0,0
물크러질,1,0,0
썩거나,1,0,0
어지러워지는,1,0,0
욕하며,1,0,0
을러대고,1,0,0
일어나다,1,0,0
짓눌러,1,0,0
트림하는,1,0,0
풍기는,1,0,0
학대하다,1,0,0
심하면,1,0,0
피가,1,0,0
고생이나,1,0,0
냄새가,1,0,0
압박감을,1,0,0
추위를,1,0,0
통증,1,0,0
통증을,1,0,0
혐오감을,1,0,0
심히,1,0,0
모자라는,1,0,0
싸움에서,1,0,0
패하고,1,0,0
쌓인,1,0,0
원망과,1,0,0
원한이나,1,0,0
음기,1,0,0
썩는,1,0,0
썩어서,1,0,0
쏘아붙이는,1,0,0
쑤시듯,1,0,0
쑤시듯이,1,0,0
쓰라리다,1,0,0
쓰라린,1,0,0
경험을,1,0,0
아픔을,1,0,0
쓰라림,1,0,0
쓰러져,1,0,0
쓰러지거나,1,0,0
쓰러질,1,0,0
듯하고,1,0,0
아리다,1,0,0
쓰리다,1,0,0
쓰리며,1,0,0
쓰며,1,0,0
쓰지,1,0,0
아니함,1,0,0
쓸데없거나,1,0,0
쓸데없는,1,0,0
것들을,1,0,0
쓸데없다,1,0,0
쓸데없음을,1,0,0
